% # columns="iteration, evaluation, void, void, void, xmean", seed=464670, Thu Dec 26 12:00:47 2019, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 24 0 0 0 0.02207839311209524 0.02687700931821784 0.02585473387215821 -0.01613001756365824 0.01443309130641137 -0.03774526938541768 0.027925359881739116 -0.05249604735797561 0.06453153279517371 0.02270480735174089 0.018954341297490306 -0.05842583688593023 0.04372787072248013 -0.0006318736052525961 -0.038265039318115056 0.04951938046098318 -0.04052634834422987 -0.04731887092110478 -0.03490805818458783 0.019498910324923593 -0.04934588520309259 0.010112137521889473 0.018399294904131332 0.027103738594622482 0.05046348053332483 -0.008479508237396774 -0.006499941341511323 0.004304527690998804 0.04257453393645651 0.011158159644426324 0.009852623019009382 -0.03236583429276578 -0.0607740184233113 -0.009208258081874535 0.019816105887487587 -0.03840582426841668 0.05851892221462387 -0.03369707892564762 0.021965042868231897 0.03274791478148619 -0.02777905813944505 0.001702191675118021 -0.029905671319565064 0.018054519217389924 -0.0363287697189308 -0.006446242591939179 0.024144275927449558 -0.06015317667357673 0.01178539099627984 0.0273780171398351 -0.0367361175986451 -0.02400249372495081 -0.029114079785497723 -0.034495655162911004 0.0007681897955228263 -0.007175371292954478 0.03687124681704961 0.010051670845863904 0.03127780453620697 0.05352546715773205 0.0007441516112207056 0.002822932072175044 -0.05009089784154764 -0.017970635785950945 0.020659695265349113 -0.038974660690238874 0.04033170608953903 -0.004372050488421464 0.009032419172642941 -0.006674046564564982 -0.05311085640766836 -0.014016457130573718 0.027957038948571912 -0.05872228883274173 -0.027786093497305292 0.02911911469860107 -0.022674209937128917 -0.00790132487014374 -0.06323858019744998 -0.0169842293447591 0.011147581938604989 0.02090306400554773 0.04321272306450389 0.03502146303520665 0.0024187126304153627 -0.011023313261462593 -0.010858802177732219 0.014847713633713988 0.0499904393755154 0.02308477647234099 -0.03456301903012699 -0.004810256349874382 -0.007026245129212212 0.022410946436515155 -0.02845129831581171 -0.01086572630329635 0.0048333954490548435 0.015468488726764056 -0.031050632594557755 -0.035825701674270655 0.03158952955990412 -0.005318088599720275 0.05191880948624173 0.005127778990310106 -0.002146999694716581 -0.02582024000211409 0.05443257205459397 0.023462617007514317 0.04084944538017243 0.013846949644990907 0.017421121841104836 0.007233767715054756 -0.048968523283251304 -0.02307778983849472 -0.02623156382577687 -0.04852779365784843 0.05135569623364766 -0.008592654102719572 0.04644502046466286 -0.001972916604630012 -0.03564340222720208 -0.03934001227295475 0.010842490320727292 -0.009423348075777528 0.05100410606541937 -0.031075414137669774 -0.06324109353842343 -0.044520114224118945 -0.006803201164700421 0.017693949986222986 0.005135034860830057 0.017708995237255686 -0.008371406016425081 -0.040831173966180405 -0.053231082847073424 0.05267915866804495 0.01260875584544223 0.05170993960078957 0.054023962909538516 -0.056389877308052234 0.023890186403845794 0.041996008602913 -0.014445457439840263 0.024459748598100413 -0.04171507846650212 -0.023553459101000054 0.04075854288836813 0.007087182710539308 0.004585252708126937 -0.04740321373857308 -0.0284973573822969 -0.025845527073550468 -0.03275684151763489 -0.051447167162820905 -0.04225074162855824 0.04828809738757073 -0.0075137443447533935 0.005408990041487155 0.045855484109972706 0.014411652473369656 -0.01156901929017224 -0.04962367620834694 0.04107948470726372 0.0384559078252215 0.01656281191770099 -0.009101079253684531 -0.03730990040581667 -0.009073647581364662 0.04197018954924801 -0.0027444891159018317 0.05266876849738465 0.02886588398036249 -0.03386062308355473 0.028818368408292345 0.03623617176120446 0.06445251014589821 -0.0016323255943614017 -0.04885317458360174 0.021755376357236334 -0.013537336519389319 -0.05089369242381635 0.021305565949110022 0.05407116962670639 0.05599522875687398 -0.04215744303705773 0.055053682052083594 0.03710875018743739 0.010359323514187255 -0.047441155843722334 -0.015116951474201402 0.04556851986008234 -0.007642419937475667 -0.017664214207589013 -0.04125785524853607 0.03945226133585159 -0.05481323889717635 -0.007811106580039461 0.022953091369763774 0.004317278032689982 -0.05558573628264698 0.03050208681776514 -0.034945326514448434 -0.042915460115632145 -0.021376479698590953 -0.04377787115189833 0.02084079594329679 -0.010062720666566737 0.015232156269445723 -0.02437197471472891 -0.05452812495402112 0.04293427150328086 0.03957708329070994 -0.04381855949031129 0.024346859032735205 -0.045508613739772615 0.0158880898325841 -0.0205891613431363 0.019791176266090994 0.03653033348970056 -0.050331568365034086 0.027004575383305144 0.05643759415680224 0.043735510747926976 -0.05009188043883587 0.015951060445683552 -0.04352360941967726 0.051996909571350156 0.017029521649556685 0.01654496929190336 -0.04850883039601499 0.011610723655722193 0.04379166028257575 -0.025171316095934586 0.0040853708229912425 -0.0076143923338408805 -0.026116873299078885 0.030372734381417393 -0.04724433301194163 -0.0009613947102087134 -0.020371138649923917 0.02923049120272194 0.04776881230916746 0.04551531777959203 -0.04763929385961908 -0.005388919670692733 0.053243581614078966 -0.05448160202885121 -0.004417115542953241 -0.04838755661364403 0.049359800535678476 -0.054083678494441956 0.05627432330008575 0.0034155958652247807 0.010321758606720965 0.04961355783871222 0.05751885065036625 -0.013497605931342764 0.009095196771245357 0.03605094648756056 -0.010055374421067065 -0.019868028448960122 -0.05725151810340737 -0.018997779707264968 0.006075089769796616 -0.007482412374853476 -0.02395642367671403 -0.04324006280189032 -0.016776201359907515 0.05147814139600289 -0.01755714187977004 -0.01973048649184559 0.05638048570682122 -0.05048361199075601 -0.03448685879440968 0.02579443105064504 -0.0019904409961233 0.039679807658309946 -0.015530519754756616 0.04288110720574356 0.06191219145490174 -0.03863713969897503 0.026415781837639426 -0.012098479196570823 0.026880374038298637 -0.0351343114104706 0.017779850266779872 0.00974668429566388 0.05036128172422487 -0.010752365490952789 0.02647131805270888 -0.05207079218473398 -0.048712212097786374 -0.04977571115812921 0.013936958186627796 -0.01069084120035474 -0.002648804151915354 -0.005839770720358611 -0.02743823041509952 -0.02317557579055801 0.04192024461094184 -0.04897920903881323 0.035912382464578535 -0.05597313240494699 0.06181741887801121 -0.028204347902245033 -0.05854512217661471 -0.02406261799976562 -0.04428846728086952 -0.04926313706404596 0.010571033785613615 0.028183750985054108 -0.00413115087949402 -0.042264222441572616 0.01438527639875771 0.014920833363541535 0.027501830272750747 0.02322251411495485 0.03900159751962197 0.05518205892511188 -0.008531089133666514 0.03035192382459722 0.02726728182332362 -0.008101822501174657 0.012823079635568927 -0.019504404072890273 -0.04760879382725407 -0.01364289393875476 -0.030423117010993837 -0.03058949073539117 0.03931581152235996 0.021544348331408517 -0.00040549638128782465 0.02426318110820995 -0.034912043240013194 0.024439127323539485 -0.017521959237740303 -0.05972568387956623 -0.02248283126067722 0.02702875562987261 0.03701889700083788 -0.05995195963050965 0.012171283803450476 -0.03806952643699233 -0.017287508768361912 0.018290857377895875 0.05439706773671812 0.041039447790029195 -0.007616163690099117 -0.018529954973952708 -0.010083996854352911 -0.03045646241292778 0.03504103438868403 -0.030772114801919753 -0.029614812046683276 0.03747787533803913 0.05041750507834363 -0.015730086032490254 -0.01999216301706803 -0.006557474783521835 -0.04730353633970454 0.030868353454050906 0.015019139151549675 -0.05525837093838488 0.04413676882617942 0.039643447230057346 -0.036431468602912506 -0.006097165865187637 -0.029986097545666633 -0.04287519675379898 -0.012758141599618683 0.0014770714413815827 -0.052381297224790166 0.04040451586256632 0.031221383935891137 0.047767317868626494 0.0396881747402072 -0.003181895102136502 0.025021569042160196 -0.03564297850449749 -0.00753969212462238 -0.023394574479188947 0.061784699466598196 0.0526566455958918 -0.00027796824508186894 -0.005544909697042695 -0.002722522573220209 0.052291100406637356 -0.04267323089496017 0.03808539754983097 0.036767271225675004 -0.0012863830945831134 0.014933055425558563 0.04355190336255019 -0.0490122738453995 -0.021465985613263728 0.030255508515415634 -0.025238087525478382 -0.016213954740823662 0.038073191217323804 -0.05543293288932295 -0.012769605321762287 0.04079821830326714 -0.03203501756779301 -0.0024468950796405183 -0.058303338860814756 0.025152932115593902 -0.0029562575735202438 -0.019874732927846844 0.04673913495192886 -0.03736732778635551 0.02923211774285383 0.002764087397679335 -0.05020399182727871 0.017333523868428777 -0.03690219762800141 0.039278694160244314 -0.050272238230247956 -0.04744235601347148 0.06143159329021475 -0.008544910182000492 0.023183279405078437 0.006116445472846877 0.023785587155341546 0.028526643163101165 -0.04967576818065536 -0.04001238718241248 -0.045051673716452745 0.02382497432601274 -0.035129849280253034 -0.048136730485705215 -0.0073501601769044595 -0.026502721200670338 0.03251640231733312 0.04911188728321254 -0.0414868048555551 0.028147286244596396 -0.011955589507593905 -0.015744524784095385 0.008314430498299212 -0.014541103307734981 -0.03201902753230254 -0.046128500260914196 0.027688450698563197 -0.05017603512770668 0.01766173913300924 0.05383831696719364 -0.02921219780477499 0.017015736341724333 0.044053228887060494 0.058907368185741174 0.040823465272703176 0.04120588162555042 0.06056329676479507 -0.038737615776422075 -0.001944957234422693 -0.024315539664196924 -0.0198140303954768 -0.05759661854404049 0.024879166254402833 0.02783057557554171 -0.03443840599007863 -0.05072842778028662 -0.015267630583066778 0.051000812751890244 0.012211505874807925 -0.005791090412088137 0.006498577409435823 0.0013847087327887686 -0.011515954494525641 -0.023986848296846643 0.04474157266869273 0.0557421054826014 -0.03290095846767673 0.030220178647777728 0.05933669675582727 -0.0016738062673143518 0.03159410903712654 -0.020897553755845972 -0.013950847480547425 0.04594944557825888 0.015591482239096243 -0.022171497826058217 0.00689546310013602 0.01006657737214912 -0.05037440890019985 -0.04439902055830574 -0.012924009262033728 0.04134388467280354 -0.0018783477509029289 -0.024294502278063825 0.045425167493973205 0.0512782649610331 -0.015363973371896527 0.004710347153740434 -0.03475367961229482 -0.00011402921242684117 0.0061847201504451645 -0.013991751265822468 -0.004935944139040782 -0.05588734945376095 0.03727566427978725 0.017820570546404006 0.019979744917202155 0.0060630637523681995 0.027446858252130907 0.05559155438259595 0.053403615066751835 0.008300958929933853 -0.022979172669312983 0.031408240995629125 0.04180038083056315 -0.05507626111899827 0.04434033800628713 -0.012848439382726881 -0.0046061242232424355 0.04138665278265461 -0.057348620751948964 0.000991243677417927 0.024324489618878717 0.015317918472312935 -0.039066472191724815 0.0530330620595386 -0.006697964271840141 0.03638187535723181 -0.05105029869165636 0.013981001163833632 -0.039150157998047025 0.028872010639517377 0.04046459217604662 -0.04371463487587872 0.017788456870862078 0.004335824606305035 0.042026573836213325 -0.036084280595849165 -0.05247215472192203 0.03653561523137076 -0.033747595727767664 -0.013284941547047477 -0.006271784961834049 -0.004395438801511977 0.04558570096748646 0.0017817673728959546 0.007255884965555785 -0.056339015859412124 -0.0072809899207587625 -0.05152669302398905 0.06077367951173154 0.04107625174302868 0.007376621255079278 0.00790871901088343 -0.00488604413306766 0.05227394322295006 0.04431592456678261 -0.0576651632908222 -0.046389065188891444 -0.014554007407121134 0.00029599915471361943 0.04980847368781152 0.037539763096540404 -0.04347878009536454 0.04904182253298429 0.030230500952385983 0.04083873009043448 -0.02261028049387704 -0.052301032244740926 -0.046867425502899726 -0.04670070204801769 -0.04418176243817752 -0.002670356270019457 0.019592211538824473 0.039651335394803915 0.009598039799968898 -0.002741832404889492 -0.03672017375002766 0.05918758908278837 0.025943380108104548 -0.022685097983911832 0.03554278662182537 0.05637788417657161 0.019005997097368728 -0.056720486589720155 -0.05934013604947737 -0.03399384359866415 -0.021149203951878533 0.0022550383678080223 0.054316386707295806 -0.04397902947928013 0.022240305555628576 0.026943819646703202 -0.03169774020426236 -0.03639396223288759 -0.058617670433000035 -0.033406597195903866 -0.053012159168296144 0.04434073802531897 -0.05660332151957275 0.04366632269517813 0.033523434005214965 0.0575925694566547 -0.04740458570425368 -0.055181852957906424 -0.04350449635160556 0.02349761511217445 -0.03549926334125938 0.0011652904200161413 -0.007961564499217467 0.033476316508726005 -0.007592333745193781 0.05040886619348139 0.0037071549543809274 -0.02493469813092736 0.03538145943842999 -0.05778211854671377 0.05093650493189735 0.05615829718633428 -0.018854071404844106 -0.027656706949539926 -0.0582827898862097 -1.5930653285886696e-05 0.036696497993675976 0.022237132303850184 -0.03308662286365828 0.05541407975087313 -0.06207994808695186 -0.03779608703576908 0.021029889137197423 -0.015022821038388269 0.04633885555326914 0.040993716790378144 0.056153813421539286 -0.03741378111764768 0.02049181030380004 0.02181994861854984 -0.0010708417588730559 0.029040088884570173 -0.05526394359168184 0.04213411141280342 -0.045130493663130995 -0.01463228976041249 -0.022116332313312573 0.05004904446568706 -0.03918467383473945 -0.015649522025900083 -0.04432997660257645 0.042433548120686566 -0.016221603563783674 -0.014135750741226239 -0.025667967989324438 -0.0018216274909354786 0.028945794419031404 0.049701054585939965 -0.004863797943203022 -0.01069624892066114 0.04499354061843839 -0.0509651716555766 0.050827139439006325 0.05814309279371347 0.015095187435651056 0.04536236918756861 0.05025502249550005 -0.02433665203130035 -0.05251139027744028 -0.05780084680001921 0.016534500855036254 -0.019465957863396666 0.0326576851006696 0.022963405066892185 0.02507777445106517 -0.03983461855109764 0.02098558353673728 0.030124377255998515 -0.04666431164504666 0.03224396865806663 0.016776344754162474 -0.00039789770608473227 -0.0263533530875729 0.04922938065851645 -0.025211756895469895 0.05172957946370927 -0.050376545793604656 -0.04156205324954469 -0.05777196491165833 -0.01081651294395905 -0.021232201886211485 0.014808251446506542 0.0006707488566440557 -0.04808013316387148 0.022683292958428757 0.04731017340915129 0.0457252986272735 -0.02393474340082748 -0.02008772509186619 0.053558055667208726 -0.05922619238105657 -0.020557847457078244 0.028348872866148227 0.04246078899497986 -0.04015829869499314 0.02480788476942561 -0.012841840252792806 0.002218561651927898 0.04406045251022547 0.022974693309890076 -0.027105735407834796 0.02564110400186384 -0.05770972886096065 0.03471635644723008 0.031056575544629275 0.03794301713315178 0.008152219282989856 -0.026200612528674356 -0.037816715587660775 -0.024808188219408746 -0.027527766563955725 -0.03807845529272899 0.043397729159293776 0.03221870248201003 0.056556853246078856 0.006935805173279156 0.01352166307304487 -0.04316968888258088 0.04197349738934024 -0.029581332713884922 0.014565166790444164 0.05194879354442976 -0.00043956852211503566 -0.006896857054335057 -0.026716231641610272 -0.046249986316560666 -0.002548120522848289 -0.027017961020034814 0.04884311052533177 0.05755952733402712 0.0042106144539145185 0.022503831471722732 0.03929875175052613 -0.006959417454294912 0.044380131282591696 0.04755816480733011 0.024938905993184594 -0.024379365257039327 -0.006405136826246208 0.05020316280570908 -0.0391887114756419 0.0216693345439649 0.023985826134639246 0.03441205072393215 -0.013622920661744573 -0.04124855461475784 0.051209342472476424 -0.03378076280159557 0.045737940879223456 -0.029062033762491214 -0.020447769222254435 0.05969833725167083 -0.011572558327874105 -0.022541484575494156 0.04072571535521219 0.028438140249215395 0.041021351047366726 0.03008857203265277 0.04197866938809118 -0.011472595831022855 0.0009564094851439294 -0.0035489619336344425 0.052780072646888075 -0.014251551045867035 0.04647521717680978 0.04815018935684351 0.03186448102321402 0.02944733115782263 0.0416710706516223 -0.00020762204817635372 0.03986004301850553 0.007921799794336467 0.03353381907451287 0.02402065941271103 -0.015611697771606974 0.016092105163264044 0.05687394945326836 -0.04815572172889579 -0.032284416990238526 0.05014420830946128 -0.06509471622645725 -0.018974163569252644 -0.021020244331559353 -0.0007296162716402066 0.03995426551159853 0.02409909447548491 0.04542853928229033 0.024367782571725678 0.05744624039610092 0.0358658598624595 0.04516623172003407 -0.0009857559325729011 -0.05233445699697524 -0.05494740166674146 0.04981927080673786 -0.04206755808415226 0.04449854151004069 0.012804224050390731 -0.010009543770198283 0.011584506258549109 -0.03850163301943697 -0.051385147693087864 -0.03446215031579781 0.04035178837936194 -0.006990898944930431 0.02384811138384496 -0.0035827934804008132 0.04362720895566254 -0.006121882682796037 0.052890402465517794 -0.010224242405962473 -0.046489019556778505 -0.05499608304175645 0.008715837781800205 0.0545822752927577 0.0022939677367253128 -0.03275910672031907 -0.024688077873835187 -0.036468729557857654 0.03610671384271106 0.0030526083928073783 -0.012881837072352804 0.00399163074909283 0.04991504511297688 0.0234695696322235 -0.043630318847041966 0.02511366005763231 0.020987342122877638 0.01912977089365742 0.015970836332217332 0.013741458020700205 0.02438687797264573 0.03312152082017143 -0.009158704946724971 0.01733013013242906 0.019175263423723807 0.02232746825001983 -0.018975199611121926 0.04515908324313059 -0.0014392805213503802 -0.004442430743094537 0.015162777609561605 -0.000997250102158947 -0.009538378767628423 0.0020042942713019043 -0.027265735223320535 -0.01989104341971979 0.03968540942418946 -0.025455527134456826 -0.04024225338789879 -0.010260911829584218 -0.02267495961553144 0.006689037065217545 0.02606839427633127 0.03597511668673521 -0.058215558833268774 -0.05968227148690934 0.021374738728038505 -0.029607899396132613 -0.025782389417016858 0.02552645675040826 0.008932761498102609 0.026496148172258847 -0.03041414374329331
